Unnamed: 0,title,price,city,datetime,nb_rooms,nb_baths,surface_area,equipement,link
1341,Charmant appartement à vendre à Sidi Maarouf,970000.0,Casablanca,2024-09-30 10:30:04,2,1,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/sidi_maarouf/appartements/Charmant_appartement_%C3%A0_vendre_%C3%A0_Sidi_Maarouf_55591616.htm
1342,Appartement à vendre 124 m² à Casablanca,1750000.0,Casablanca,2024-09-30 10:14:38,3,2,124.0,"Ascenseur, Balcon, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/franceville/appartements/Appartement_%C3%A0_vendre_124_m%C2%B2_%C3%A0_Casablanca_55591558.htm
1343,Appartement à vendre 71 m² à Casablanca,560000.0,Casablanca,2024-09-30 09:49:03,2,2,71.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_71_m%C2%B2_%C3%A0_Casablanca_55591407.htm
1344,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/j89?utm_source=avito_integration&utm_medium=listing_integration
1345,Appartement à Casablanca,500000.0,Casablanca,2024-09-30 09:43:51,2,1,96.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_Casablanca_45653986.htm
1346,Appartement à vendre 55 m² à Casablanca,1050000.0,Casablanca,2024-09-30 09:33:02,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_vendre_55_m%C2%B2_%C3%A0_Casablanca_55591311.htm
1347,Appartement à vendre 61 m² à Casablanca,400000.0,Casablanca,2024-09-29 21:50:25,2,1,61.0,Balcon,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_61_m%C2%B2_%C3%A0_Casablanca_55590204.htm
1348,Appartement à vendre 91 m² à Casablanca,655000.0,Casablanca,2024-09-29 21:38:40,3,1,91.0,"Balcon, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_vendre_91_m%C2%B2_%C3%A0_Casablanca_55590147.htm
1349,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jsm?utm_source=avito_integration&utm_medium=listing_integration
1350,Appartement à loer110 m² à Casablanca,6000.0,Casablanca,2024-09-29 21:21:41,2,2,130.0,"Ascenseur, Concierge, Cuisine Équipée, Meublé, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_loer110_m%C2%B2_%C3%A0_Casablanca_55590069.htm
1351,Appartement à vendre 135 m² à Casablanca,1400000.0,Casablanca,2024-09-29 20:57:01,3,2,140.0,"Ascenseur, Balcon, Cuisine Équipée, Parking",https://www.avito.ma/fr/2_mars/appartements/Appartement_%C3%A0_vendre_135_m%C2%B2_%C3%A0_Casablanca_55590039.htm
1352,Appartement à vendre 75 m² à Casablanca,17000.0,Casablanca,2024-09-29 18:27:15,2,1,75.0,"Ascenseur, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/les_princesses/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Casablanca__55589634.htm
1353,Appartement à vendre 107 m² à Casablanca,1050000.0,Casablanca,2024-09-29 18:16:21,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/la_gironde/appartements/Appartement_%C3%A0_vendre_107_m%C2%B2_%C3%A0_Casablanca_55589559.htm
1354,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/4jl?utm_source=avito_integration&utm_medium=listing_integration
1355,Appartement à vendre 94 m² à Casablanca,1050000.0,Casablanca,2024-09-29 18:10:31,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appartement_%C3%A0_vendre_94_m%C2%B2_%C3%A0_Casablanca_55589517.htm
1356,Appartement haut standing à vendre à Casablanca,1050000.0,Casablanca,2024-09-29 17:52:26,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/franceville/appartements/Appartement_haut_standing_%C3%A0_vendre_%C3%A0_Casablanca_55589360.htm
1357,Appartement à vendre 142 m² à Casablanca,1200000.0,Casablanca,2024-09-29 16:59:38,3,2,142.0,"Ascenseur, Balcon, Climatisation, Concierge, Cuisine Équipée",https://www.avito.ma/fr/anfa/appartements/Appartement_%C3%A0_vendre_142_m%C2%B2_%C3%A0_Casablanca_55518674.htm
1358,Appartement à Quartier Al Azhar Casablanca,360000.0,Casablanca,2024-09-29 15:56:33,2,1,57.0,Balcon,https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_Quartier_Al_Azhar_Casablanca_55588802.htm
1359,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/4jf?utm_source=avito_integration&utm_medium=listing_integration
1360,Appartement à vendre,600000.0,Casablanca,2024-09-29 15:38:14,2,2,125.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_vendre__55588723.htm
1361,Appartement à vendre 97 m² à Casablanca,1280000.0,Casablanca,2024-09-29 15:12:25,3,2,103.0,"Balcon, Parking, Sécurité",https://www.avito.ma/fr/anfa/appartements/Appartement_%C3%A0_vendre_97_m%C2%B2_%C3%A0_Casablanca_55588602.htm
1362,Appartement à vendre 50 m² à Casablanca,360000.0,Casablanca,2024-09-29 13:51:58,2,1,49.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/errahma/appartements/Appartement_%C3%A0_vendre_50_m%C2%B2_%C3%A0_Casablanca_55588256.htm
1363,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jag?utm_source=avito_integration&utm_medium=listing_integration
1364,Appartement à vendre 75 m² à Casablanca,1050000.0,Casablanca,2024-09-29 13:36:14,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_75_m%C2%B2_%C3%A0_Casablanca_55588159.htm
1365,Appartement à vendre 93 m² à Casablanca,771900.0,Casablanca,2024-09-29 12:46:04,2,2,93.0,"Ascenseur, Balcon, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/errahma/appartements/Appartement_%C3%A0_vendre_93_m%C2%B2_%C3%A0_Casablanca_54996636.htm
1366,Appartement à vendre 94 m² à Casablanca,780200.0,Casablanca,2024-09-29 12:21:22,2,2,94.0,"Ascenseur, Balcon, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/errahma/appartements/Appartement_%C3%A0_vendre_94_m%C2%B2_%C3%A0_Casablanca_55161270.htm
1367,Appartement à vendre 54 m² à Casablanca,330000.0,Casablanca,2024-09-29 11:30:02,2,1,54.0,Parking,https://www.avito.ma/fr/nassim/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Casablanca_55587526.htm
1368,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/47W?utm_source=avito_integration&utm_medium=listing_integration
1369,Appartement à vendre 309 m² à Casablanca,4900000.0,Casablanca,2024-09-29 09:59:23,3,2,307.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/racine/appartements/Appartement_%C3%A0_vendre_309_m%C2%B2_%C3%A0_Casablanca_55252178.htm
1370,Appartement à vendre 58 m² à Casablanca,1050000.0,Casablanca,2024-09-29 09:35:01,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_58_m%C2%B2_%C3%A0_Casablanca_55586963.htm
1371,Appartement 50 m² à Casablanca,360000.0,Casablanca,2024-09-29 01:32:18,2,1,50.0,"Parking, Sécurité",https://www.avito.ma/fr/sidi_moumen/appartements/Appartement_50_m%C2%B2_%C3%A0_Casablanca_55586629.htm
1372,Appartement 146 m² à Casablanca,1500000.0,Casablanca,2024-09-28 22:41:52,3,2,0.0,"Ascenseur, Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/hay_hassani/appartements/Appartement_146_m%C2%B2_%C3%A0_Casablanca_55586143.htm
1373,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/4nQ?utm_source=avito_integration&utm_medium=listing_integration
1374,Appartement à vendre 67 m² à Casablanca,580000.0,Casablanca,2024-09-28 22:28:25,2,1,67.0,"Ascenseur, Balcon, Concierge, Parking",https://www.avito.ma/fr/al_fida/appartements/Appartement_%C3%A0_vendre_67_m%C2%B2_%C3%A0_Casablanca_55585996.htm
1375,Appartement à vendre 121 m² à Casablanca,10000.0,Casablanca,2024-09-28 20:23:03,2,1,120.0,"Balcon, Cuisine Équipée, Sécurité",https://www.avito.ma/fr/sidi_bernoussi/appartements/Appartement_%C3%A0_vendre_121_m%C2%B2_%C3%A0_Casablanca_55585577.htm
1376,Appartement à vendre 119 m² à Casablanca,2200000.0,Casablanca,2024-09-28 16:57:53,3,3,0.0,"Ascenseur, Balcon, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/val_fleuri/appartements/Appartement_%C3%A0_vendre_119_m%C2%B2_%C3%A0_Casablanca_55254693.htm
1377,Appartement 142 m² à Casablanca,1850000.0,Casablanca,2024-09-28 13:53:01,2,2,141.0,"Ascenseur, Balcon, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/maarif/appartements/Appartement_142_m%C2%B2_%C3%A0_Casablanca_55325060.htm
1378,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/TiO?utm_source=avito_integration&utm_medium=listing_integration
1379,Appartement à vendre 136 m² à Casablanca,1850000.0,Casablanca,2024-09-28 12:18:07,3,3,138.0,"Ascenseur, Balcon, Climatisation, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/la_gironde/appartements/Appartement_%C3%A0_vendre_136_m%C2%B2_%C3%A0_Casablanca_55583691.htm
1380,Appartement à vendre 100 m² à Casablanca,400000.0,Casablanca,2024-09-28 12:14:05,3,1,100.0,"Ascenseur, Balcon, Concierge, Parking",https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_100_m%C2%B2_%C3%A0_Casablanca_55583669.htm
1381,Appartement à vendre 77 m² à Casablanca,1050000.0,Casablanca,2024-09-28 11:12:34,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_77_m%C2%B2_%C3%A0_Casablanca_55583409.htm
1382,Appartement à vendre 60 m² à Casablanca,400000.0,Casablanca,2024-09-28 11:06:01,2,1,60.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_%C3%A0_Casablanca_55583372.htm
1383,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/WGJ?utm_source=avito_integration&utm_medium=listing_integration
1384,Appartement à vendre 90 m² à Bourgogne Casablanca,1100000.0,Casablanca,2024-09-28 10:47:54,2,1,90.0,"Ascenseur, Balcon, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/bourgogne/appartements/Appartement_%C3%A0_vendre_90_m%C2%B2_%C3%A0_Bourgogne_Casablanca_55505116.htm
1385,Appartement à vendre 175 m² à Casablanca,2650000.0,Casablanca,2024-09-28 10:41:49,3,2,180.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/val_d'anfa/appartements/Appartement_%C3%A0_vendre_175_m%C2%B2_%C3%A0_Casablanca_55583255.htm
1386,Appartement à vendre 56 m² à Casablanca,595000.0,Casablanca,2024-09-28 10:06:00,2,1,60.0,Balcon,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_56_m%C2%B2_%C3%A0_Casablanca_55583037.htm
1387,Appartement à vendre 101 m² à Casablanca,808000.0,Casablanca,2024-09-28 09:56:45,3,2,101.0,"Ascenseur, Balcon, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/errahma/appartements/Appartement_%C3%A0_vendre_101_m%C2%B2_%C3%A0_Casablanca_54961692.htm
1388,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/zKT?utm_source=avito_integration&utm_medium=listing_integration
1389,Appartement à vendre 54 m² à Casablanca,430000.0,Casablanca,2024-09-28 10:00:05,2,2,64.0,Cuisine Équipée,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Casablanca_55583010.htm
1390,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-09-28 09:06:14,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appartement_%C3%A0_vendre_50_m%C2%B2_%C3%A0_Casablanca_55582899.htm
1391,Appartement à vendre 97 m² à Casablanca,850000.0,Casablanca,2024-09-28 09:03:37,2,1,112.0,"Cuisine Équipée, Meublé",https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appartement_%C3%A0_vendre_97_m%C2%B2_%C3%A0_Casablanca_55582890.htm
1392,Appartement à vendre 51 m² à Casablanca,330000.0,Casablanca,2024-09-28 08:12:08,2,1,51.0,Balcon,https://www.avito.ma/fr/errahma/appartements/Appartement_%C3%A0_vendre_51_m%C2%B2_%C3%A0_Casablanca_55582716.htm
1393,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/47B?utm_source=avito_integration&utm_medium=listing_integration
1394,Appartement à vendre 74 m² à Casablanca,1050000.0,Casablanca,2024-09-27 23:01:20,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_74_m%C2%B2_%C3%A0_Casablanca_55582347.htm
1395,Appartement à vendre 91 m² à Casablanca,1050000.0,Casablanca,2024-09-27 22:27:01,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_91_m%C2%B2_%C3%A0_Casablanca_55582258.htm
1396,Appartement à vendre 40 m² à Casablanca,170000.0,Casablanca,2024-09-27 22:08:41,1,1,40.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_40_m%C2%B2_%C3%A0_Casablanca_55582177.htm
1397,Appartement à vendre 300 m² à Casablanca,1050000.0,Casablanca,2024-09-27 21:38:35,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_300_m%C2%B2_%C3%A0_Casablanca_55582043.htm
1398,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/j6z?utm_source=avito_integration&utm_medium=listing_integration
1399,Appartement à vendre 80 m² à El Jadida,1200000.0,El Jadida,2024-09-27 21:26:19,2,2,80.0,"Ascenseur, Balcon, Concierge, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/al_boustane/appartements/Appartement_%C3%A0_vendre_80_m%C2%B2_%C3%A0_El_Jadida_55581993.htm
1400,Maison a vendre,1050000.0,Casablanca,2024-09-27 19:08:55,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/la_gironde/appartements/Maison_a_vendre__55581640.htm
1401,appartement,670000.0,Marrakech,2024-09-27 18:19:50,2,2,61.0,"Ascenseur, Concierge, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/hay_izdihar/appartements/appartement__55581486.htm
1402,62362-Vente Appt à Casablanca Les Princesses de 19,3300000.0,Casablanca,2024-09-27 17:07:18,4,2,198.0,"Ascenseur, Balcon, Chauffage, Climatisation, Cuisine Équipée, Meublé, Parking, Terrasse",https://www.avito.ma/fr/les_princesses/appartements/62362_Vente_Appt_%C3%A0_Casablanca_Les_Princesses_de_19_55581158.htm
1403,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jIA?utm_source=avito_integration&utm_medium=listing_integration
1404,Appartement à vendre 80 m² à Casablanca,1050000.0,Casablanca,2024-09-27 16:26:08,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/hay_sadri/appartements/Appartement_%C3%A0_vendre_80_m%C2%B2_%C3%A0_Casablanca_55580955.htm
1405,CMN-MA-1716 - Appartement à vendre à Racine,3100000.0,Casablanca,2024-09-27 16:03:25,2,2,162.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/racine/appartements/CMN_MA_1716___Appartement_%C3%A0_vendre_%C3%A0_Racine_55580837.htm
1406,"Appartement à vendre 59 m², Aïn Sebaâ",360000.0,Casablanca,2024-09-27 15:20:34,2,1,0.0,"Balcon, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_59_m%C2%B2__A%C3%AFn_Seba%C3%A2__55549035.htm
1407,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jHf?utm_source=avito_integration&utm_medium=listing_integration
1408,Vente Appartement 4 pièces de 161 m2 à Casablanca,2080000.0,Casablanca,2024-09-27 14:33:17,3,2,161.0,"Ascenseur, Balcon",https://www.avito.ma/fr/autre_secteur/appartements/Vente_Appartement_4_pi%C3%A8ces_de_161_m2_%C3%A0_Casablanca_55580426.htm
1409,Appartement,110000.0,Casablanca,2024-09-27 14:20:01,3,2,92.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement__55580302.htm
1410,Appartement à vendre 60 m² Costa Bouznika,500000.0,Bouznika,2024-09-27 13:47:52,2,1,60.0,"Balcon, Cuisine Équipée",https://www.avito.ma/fr/plage_oued_cherrat/appartements/Appartement_%C3%A0_vendre_60_m%C2%B2_Costa_Bouznika_55580169.htm
1411,Appartement à vendre 52 m² à Casablanca,400000.0,Casablanca,2024-09-27 13:29:06,2,1,52.0,Balcon,https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_%C3%A0_vendre_52_m%C2%B2_%C3%A0_Casablanca_55580062.htm
1412,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jTF?utm_source=avito_integration&utm_medium=listing_integration
1413,Appartement à vendre 200 m² à Casablanca,4600000.0,Casablanca,2024-09-27 13:18:17,3,3,300.0,"Balcon, Chauffage, Climatisation, Concierge, Cuisine Équipée, Parking, Sécurité, Terrasse",https://www.avito.ma/fr/maarif/appartements/Appartement_%C3%A0_vendre_200_m%C2%B2_%C3%A0_Casablanca_55579955.htm
1414,Appartement à vendre 148 m² à Casablanca,2220000.0,Casablanca,2024-09-27 11:57:45,3,2,148.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/quartier_des_h%C3%B4pitaux/appartements/Appartement_%C3%A0_vendre_148_m%C2%B2_%C3%A0_Casablanca_55443225.htm
1415,Appartement à vendre 195 m² à Casablanca,2000000.0,Casablanca,2024-09-27 11:54:33,3,2,195.0,"Balcon, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/racine/appartements/Appartement_%C3%A0_vendre_195_m%C2%B2_%C3%A0_Casablanca_54593801.htm
1416,Appartement à vendre 71 m² à Casablanca,670000.0,Casablanca,2024-09-27 11:07:12,2,1,71.0,Sécurité,https://www.avito.ma/fr/ben_m'sick/appartements/Appartement_%C3%A0_vendre_71_m%C2%B2_%C3%A0_Casablanca_55579360.htm
1417,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jCx?utm_source=avito_integration&utm_medium=listing_integration
1418,Vente Appartement 3 pièces de 86 m2 à Casablanca,1150000.0,Casablanca,2024-09-27 08:33:15,2,2,86.0,"Ascenseur, Parking",https://www.avito.ma/fr/val_fleuri/appartements/Vente_Appartement_3_pi%C3%A8ces_de_86_m2_%C3%A0_Casablanca_55578776.htm
1419,Vente Appartement 2 pièces de 59 m2 à Casablanca,1080000.0,Casablanca,2024-09-27 08:33:13,1,1,59.0,"Ascenseur, Parking, Terrasse",https://www.avito.ma/fr/riviera/appartements/Vente_Appartement_2_pi%C3%A8ces_de_59_m2_%C3%A0_Casablanca_55578775.htm
1420,Appartement à vendre 58 m² à Casablanca,495000.0,Casablanca,2024-09-27 07:53:01,2,1,62.0,"Balcon, Cuisine Équipée, Parking, Sécurité",https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_58_m%C2%B2_%C3%A0_Casablanca_55578691.htm
1421,Appartement 128 m² et magasin à vendre,1350000.0,Casablanca,2024-09-26 21:49:05,3,2,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/oulfa/appartements/Appartement_128_m%C2%B2_et_magasin__%C3%A0_vendre__55573444.htm
1422,Appartement à vendre 50 m² à Casablanca,1050000.0,Casablanca,2024-10-04 12:22:09,0,0,0.0,"Ascenseur, Balcon, Parking, Terrasse",https://immoneuf.avito.ma/fr/unite/jXW?utm_source=avito_integration&utm_medium=listing_integration
1423,Appartement à vendre 65 m² à Casablanca,55000.0,Casablanca,2024-09-26 21:17:01,2,1,70.0,"Ascenseur, Balcon, Parking, Terrasse",https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_65_m%C2%B2_%C3%A0_Casablanca_55577973.htm
1424,Appartement à vendre 58 m² à Casablanca,490000.0,Casablanca,2024-09-26 20:04:12,2,1,58.0,"Balcon, Sécurité",https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_58_m%C2%B2_%C3%A0_Casablanca_55577714.htm
